"Time of Day","Process Name","PID","Operation","Path","Result","Detail","User","Authentication ID","Session","Virtualized"
"5:30:17.5193404 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.12.2.3","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\WINTRUST.DLL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5193544 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.12.2.3","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 56, Data: WVTAsn1CatMemberInfo2Encode","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5193842 PM","ExploitBuilder - Copy.bat.exe","2232","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.12.2.3","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5194083 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Index: 20, Name: 1.3.6.1.4.1.311.16.1.1","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5194310 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Query: HandleTags, HandleTags: 0x0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5194491 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.16.1.1","SUCCESS","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5194672 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.16.1.1","SUCCESS","Query: Cached, SubKeys: 0, Values: 2","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5194812 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.16.1.1","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\cryptdlg.dll","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5194967 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.16.1.1","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 38, Data: EncodeAttrSequence","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5195224 PM","ExploitBuilder - Copy.bat.exe","2232","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.16.1.1","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5195371 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Index: 21, Name: 1.3.6.1.4.1.311.16.4","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5195526 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Query: HandleTags, HandleTags: 0x0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5195696 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.16.4","SUCCESS","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5195964 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.16.4","SUCCESS","Query: Cached, SubKeys: 0, Values: 2","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5196134 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.16.4","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\cryptdlg.dll","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5196270 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.16.4","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 36, Data: EncodeRecipientID","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5196462 PM","ExploitBuilder - Copy.bat.exe","2232","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.16.4","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5196598 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Index: 22, Name: 1.3.6.1.4.1.311.2.1.10","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5196745 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Query: HandleTags, HandleTags: 0x0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5196908 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.10","SUCCESS","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5197078 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.10","SUCCESS","Query: Cached, SubKeys: 0, Values: 2","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5197206 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.10","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\WINTRUST.DLL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5197353 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.10","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 58, Data: WVTAsn1SpcSpAgencyInfoEncode","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5197557 PM","ExploitBuilder - Copy.bat.exe","2232","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.10","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5197689 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Index: 23, Name: 1.3.6.1.4.1.311.2.1.11","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5197935 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Query: HandleTags, HandleTags: 0x0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5198086 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.11","SUCCESS","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5198260 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.11","SUCCESS","Query: Cached, SubKeys: 0, Values: 2","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5198407 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.11","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\WINTRUST.DLL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5198546 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.11","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 60, Data: WVTAsn1SpcStatementTypeEncode","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5198762 PM","ExploitBuilder - Copy.bat.exe","2232","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.11","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5198905 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Fusion\PublisherPolicy\Default","SUCCESS","Query: HandleTags, HandleTags: 0x100","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5199188 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Index: 24, Name: 1.3.6.1.4.1.311.2.1.12","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5199381 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Query: HandleTags, HandleTags: 0x0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5199404 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Fusion\PublisherPolicy\Default\v4.0_policy.3.0.System.Management.Automation.resources_en-US_31bf3856ad364e35","NAME NOT FOUND","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5199536 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.12","SUCCESS","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5199717 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.12","SUCCESS","Query: Cached, SubKeys: 0, Values: 2","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5199743 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Fusion\PublisherPolicy\Default","SUCCESS","Query: HandleTags, HandleTags: 0x100","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5200272 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Fusion\PublisherPolicy\Default\policy.3.0.System.Management.Automation.resources_en-US_31bf3856ad364e35","NAME NOT FOUND","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5200638 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.12","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\WINTRUST.DLL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5200789 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.12","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 54, Data: WVTAsn1SpcSpOpusInfoEncode","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5201023 PM","ExploitBuilder - Copy.bat.exe","2232","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.12","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5201174 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Index: 25, Name: 1.3.6.1.4.1.311.2.1.15","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5201341 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Query: HandleTags, HandleTags: 0x0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5201510 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.15","SUCCESS","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5201673 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.15","SUCCESS","Query: Cached, SubKeys: 0, Values: 2","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5201813 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.15","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\WINTRUST.DLL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5201960 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.15","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 56, Data: WVTAsn1SpcPeImageDataEncode","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5202167 PM","ExploitBuilder - Copy.bat.exe","2232","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.15","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5202307 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Index: 26, Name: 1.3.6.1.4.1.311.2.1.20","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5202462 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Query: HandleTags, HandleTags: 0x0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5202628 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.20","SUCCESS","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5202892 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.20","SUCCESS","Query: Cached, SubKeys: 0, Values: 2","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5203021 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.20","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\WINTRUST.DLL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5203153 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.20","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 42, Data: WVTAsn1SpcLinkEncode","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5203346 PM","ExploitBuilder - Copy.bat.exe","2232","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.20","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5203478 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Index: 27, Name: 1.3.6.1.4.1.311.2.1.25","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5203636 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Query: HandleTags, HandleTags: 0x0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5203791 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.25","SUCCESS","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5203957 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.25","SUCCESS","Query: Cached, SubKeys: 0, Values: 2","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5204097 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.25","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\WINTRUST.DLL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5204225 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.25","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 42, Data: WVTAsn1SpcLinkEncode","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5204391 PM","ExploitBuilder - Copy.bat.exe","2232","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.25","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5204497 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Index: 28, Name: 1.3.6.1.4.1.311.2.1.26","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5204614 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Query: HandleTags, HandleTags: 0x0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5204739 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.26","SUCCESS","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5204886 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.26","SUCCESS","Query: Cached, SubKeys: 0, Values: 2","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5205011 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.26","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\WINTRUST.DLL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5205135 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.26","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 72, Data: WVTAsn1SpcMinimalCriteriaInfoEncode","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5205320 PM","ExploitBuilder - Copy.bat.exe","2232","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.26","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5205445 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Index: 29, Name: 1.3.6.1.4.1.311.2.1.27","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5205660 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Query: HandleTags, HandleTags: 0x0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5205796 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.27","SUCCESS","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5205962 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.27","SUCCESS","Query: Cached, SubKeys: 0, Values: 2","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5206091 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.27","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\WINTRUST.DLL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5206223 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.27","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 76, Data: WVTAsn1SpcFinancialCriteriaInfoEncode","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5206423 PM","ExploitBuilder - Copy.bat.exe","2232","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.27","SUCCESS","","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5206563 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Index: 30, Name: 1.3.6.1.4.1.311.2.1.28","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5206710 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject","SUCCESS","Query: HandleTags, HandleTags: 0x0","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5206944 PM","ExploitBuilder - Copy.bat.exe","2232","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.28","SUCCESS","Desired Access: Read","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5207114 PM","ExploitBuilder - Copy.bat.exe","2232","RegQueryKey","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.28","SUCCESS","Query: Cached, SubKeys: 0, Values: 2","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5207250 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.28","SUCCESS","Index: 0, Name: Dll, Type: REG_SZ, Length: 66, Data: C:\Windows\System32\WINTRUST.DLL","TEST-WIN\vagrant","00000000:000210a6","1","False"
"5:30:17.5207389 PM","ExploitBuilder - Copy.bat.exe","2232","RegEnumValue","HKLM\SOFTWARE\Microsoft\Cryptography\OID\EncodingType 1\CryptDllEncodeObject\1.3.6.1.4.1.311.2.1.28","SUCCESS","Index: 1, Name: FuncName, Type: REG_SZ, Length: 42, Data: WVTAsn1SpcLinkEncode","TEST-WIN\vagrant","00000000:000210a6","1","False"
